ERR unknown command (type 'help')
OK mode=LOG
ERR unknown command (type 'help')
M,1273618,W,41,START
OK start
S,1456859,-5,-83,284
S,1456869,-10,-71,270
S,1456879,-15,-64,270
S,1456889,-9,-46,262
S,1456899,0,-36,268
S,1456909,-4,-24,264
S,1456919,-12,-23,258
S,1456929,-7,-19,262
S,1456939,0,-15,269
S,1456949,1,-21,271
S,1456959,1,-29,276
S,1456969,4,-32,275
S,1456979,4,-30,270
S,1456989,1,-32,270
S,1456999,-3,-24,269
S,1457009,-2,-20,269
S,1457019,-5,-18,272
S,1457029,-10,-14,265
S,1457039,-13,-12,261
S,1457049,-17,-13,256
S,1457059,-13,-14,258
S,1457069,-12,-24,264
S,1457079,-11,-33,272
S,1457089,-10,-37,277
S,1457099,-13,-40,280
S,1457109,-18,-44,277
S,1457119,-17,-56,282
S,1457129,-18,-62,288
S,1457139,-24,-67,286
S,1457149,-36,-66,283
S,1457159,-44,-68,276
S,1457169,-54,-64,272
S,1457179,-58,-57,273
M,1457179,SLOPE,63,END
OK end
M,1463098,SLOPE,64,START
OK start
S,1463099,-123,20,240
S,1463109,-120,20,239
S,1463119,-119,17,241
S,1463129,-116,9,237
S,1463139,-117,4,240
S,1463149,-116,2,247
S,1463159,-119,4,246
S,1463169,-118,6,240
S,1463179,-116,10,232
S,1463189,-117,3,226
S,1463199,-118,-8,225
S,1463209,-101,-13,229
S,1463219,-79,-24,235
S,1463229,-69,-31,225
S,1463239,-75,-46,214
S,1463249,-89,-58,201
S,1463259,-103,-75,193
S,1463269,-108,-89,185
S,1463283,-75,-86,183
S,1463289,-75,-86,183
S,1463299,-52,-79,188
S,1463309,-34,-87,191
S,1463319,-24,-91,196
S,1463329,-18,-76,187
S,1463339,-38,-95,194
S,1463349,-73,-114,198
S,1463359,-94,-128,200
S,1463369,-97,-134,197
S,1463379,-88,-117,198
S,1463389,-63,-86,190
S,1463399,-34,-57,185
S,1463409,-18,-40,176
S,1463419,-32,-53,197
S,1463429,-64,-85,227
S,1463439,-76,-102,242
S,1463449,-62,-58,236
S,1463459,-38,1,227
S,1463469,-33,35,213
S,1463479,-32,61,192
S,1463489,-25,40,197
S,1463499,-37,41,222
S,1463509,-50,16,268
S,1463519,-51,19,297
S,1463529,-47,28,317
S,1463539,-30,49,306
S,1463549,-27,57,290
S,1463559,-28,70,263
S,1463569,-24,79,253
S,1463579,-24,84,255
S,1463589,-10,81,252
S,1463599,-7,81,294
S,1463609,-19,66,319
S,1463619,-40,52,325
S,1463629,-42,57,320
S,1463639,-41,65,316
S,1463649,-41,74,303
S,1463659,-37,76,302
S,1463669,-20,71,308
S,1463679,-1,78,323
S,1463689,1,61,339
S,1463699,5,62,354
S,1463709,11,64,368
S,1463719,6,70,367
S,1463729,3,83,359
S,1463739,4,115,356
S,1463749,-1,135,349
S,1463759,-11,150,343
S,1463769,-7,156,338
S,1463779,5,166,343
S,1463789,21,169,352
S,1463799,29,171,358
S,1463809,27,175,347
S,1463819,19,178,333
S,1463829,20,177,318
S,1463839,22,175,305
S,1463849,17,162,296
S,1463859,13,157,291
S,1463869,27,187,277
S,1463879,34,193,287
S,1463889,28,173,286
S,1463899,18,163,276
S,1463909,25,153,268
S,1463919,23,129,274
S,1463929,20,103,265
S,1463939,16,90,267
S,1463949,29,72,264
S,1463959,37,62,271
S,1463969,46,73,278
S,1463979,39,69,280
S,1463989,31,74,281
S,1463999,30,76,277
S,1464009,22,65,264
S,1464019,16,52,267
S,1464029,11,32,253
S,1464039,7,6,253
S,1464049,26,-3,265
S,1464059,43,-12,282
S,1464069,41,-16,291
S,1464079,34,-15,291
S,1464089,26,-8,290
S,1464099,21,-4,284
S,1464109,17,-10,276
S,1464119,6,-23,269
S,1464129,16,-14,254
S,1464139,-17,-23,245
S,1464149,-3,-53,270
S,1464159,13,-51,261
S,1464169,25,-51,299
S,1464179,21,-53,299
S,1464189,12,-52,298
S,1464199,-2,-47,287
S,1464209,-10,-45,278
S,1464219,-18,-49,269
S,1464229,-21,-55,267
S,1464239,-18,-52,261
S,1464249,-3,-43,274
S,1464259,3,-43,286
S,1464269,-6,-46,292
S,1464279,-19,-45,285
S,1464289,-35,-40,271
S,1464299,-46,-37,260
S,1464309,-45,-38,258
S,1464319,-39,-38,260
S,1464329,-35,-35,257
S,1464339,-32,-36,256
S,1464349,-27,-45,256
S,1464359,-16,-47,263
S,1464369,-7,-55,274
S,1464379,-14,-62,272
S,1464389,-25,-72,270
S,1464399,-31,-73,261
S,1464409,-36,-71,255
S,1464419,-41,-74,248
S,1464429,-46,-80,242
S,1464439,-41,-88,250
S,1464449,-23,-88,262
S,1464459,-18,-92,270
S,1464469,-21,-101,273
S,1464479,-24,-98,269
S,1464489,-26,-96,265
S,1464499,-33,-98,263
S,1464509,-37,-96,263
S,1464519,-40,-93,260
S,1464529,-39,-87,261
S,1464539,-38,-76,258
S,1464549,-34,-67,262
S,1464559,-30,-57,263
S,1464569,-29,-56,265
S,1464579,-30,-53,265
S,1464589,-31,-53,261
S,1464599,-35,-55,261
S,1464609,-39,-56,259
S,1464619,-37,-58,259
S,1464629,-38,-55,259
S,1464639,-35,-49,261
S,1464649,-32,-44,261
S,1464659,-28,-43,264
S,1464669,-28,-44,265
S,1464679,-29,-44,263
S,1464689,-31,-47,264
S,1464699,-35,-50,263
S,1464709,-36,-53,266
S,1464719,-36,-63,271
S,1464729,-37,-64,272
S,1464739,-40,-66,276
S,1464749,-43,-56,268
S,1464759,-48,-52,271
S,1464769,-51,-60,275
S,1464779,-54,-66,277
S,1464789,-54,-66,279
S,1464799,-54,-78,277
S,1464809,-57,-82,283
S,1464819,-63,-90,281
S,1464829,-63,-98,285
S,1464839,-60,-90,288
S,1464849,-60,-72,283
S,1464859,-59,-51,279
S,1464869,-61,-41,276
S,1464879,-64,-37,276
S,1464889,-66,-35,269
S,1464899,-66,-30,267
M,1464899,SLOPE,64,END
OK end
M,1470328,SLOPE,65,START
OK start
S,1470329,-99,-1,210
S,1470339,-104,-7,212
S,1470349,-98,-11,212
S,1470359,-84,-23,233
S,1470369,-79,-23,234
S,1470379,-77,-19,233
S,1470389,-79,-10,224
S,1470399,-84,-9,221
S,1470409,-81,-5,210
S,1470419,-79,-7,207
S,1470429,-87,-24,212
S,1470439,-88,-35,222
S,1470449,-81,-59,258
S,1470459,-88,-62,246
S,1470469,-86,-30,229
S,1470479,-71,-17,223
S,1470489,-65,-10,224
S,1470499,-58,-6,216
S,1470509,-56,3,218
S,1470519,-58,0,227
S,1470529,-56,-18,250
S,1470539,-65,-27,252
S,1470549,-82,-23,235
S,1470559,-90,-3,202
S,1470569,-93,3,185
S,1470579,-84,11,172
S,1470589,-82,4,181
S,1470599,-73,-7,192
S,1470609,-79,-36,224
S,1470619,-82,-57,255
S,1470629,-81,-50,270
S,1470639,-84,-33,260
S,1470649,-87,0,214
S,1470659,-67,32,197
S,1470669,-59,55,193
S,1470679,-76,32,217
S,1470689,-112,-30,254
S,1470699,-111,-57,281
S,1470709,-76,-30,289
S,1470719,-44,1,292
S,1470729,-50,39,261
S,1470739,-66,80,221
S,1470749,-68,100,194
S,1470759,-71,94,203
S,1470769,-93,38,256
S,1470779,-109,11,278
S,1470789,-100,7,301
S,1470799,-81,32,312
S,1470809,-73,71,298
S,1470819,-61,112,280
S,1470829,-52,143,257
S,1470839,-51,149,249
S,1470849,-39,147,260
S,1470859,-24,149,269
S,1470869,-26,129,298
S,1470879,-36,95,324
S,1470889,-53,75,343
S,1470899,-61,80,341
S,1470909,-65,98,331
S,1470919,-63,123,324
S,1470929,-49,146,322
S,1470939,-26,157,336
S,1470949,-4,164,349
S,1470959,1,168,345
S,1470969,-3,175,338
S,1470979,-15,182,327
S,1470989,-25,186,320
S,1470999,-28,180,315
S,1471009,-36,166,312
S,1471019,-64,205,262
S,1471029,-31,169,276
S,1471039,16,140,258
S,1471049,-7,124,302
S,1471059,9,137,314
S,1471069,19,124,307
S,1471079,16,128,296
S,1471089,14,120,284
S,1471099,2,124,267
S,1471109,-9,113,254
S,1471119,-17,102,246
S,1471129,-15,93,250
S,1471139,-5,87,260
S,1471149,0,89,265
S,1471159,17,105,267
S,1471169,24,104,271
S,1471179,21,108,261
S,1471189,19,105,263
S,1471199,11,89,254
S,1471209,-4,79,243
S,1471219,-12,62,235
S,1471229,-8,38,254
S,1471239,25,25,290
S,1471249,40,17,300
S,1471259,32,15,293
S,1471269,23,21,269
S,1471279,17,34,260
S,1471289,17,31,251
S,1471299,8,30,246
S,1471309,1,25,243
S,1471323,-1,7,251
S,1471329,5,-11,274
S,1471339,13,-19,286
S,1471349,20,-10,291
S,1471359,15,-2,279
S,1471369,3,2,262
S,1471379,6,30,240
S,1471389,-17,24,240
S,1471399,-12,15,246
S,1471409,-7,18,238
S,1471419,2,20,252
S,1471429,6,2,271
S,1471439,13,-25,296
S,1471449,13,-37,298
S,1471459,7,-36,288
S,1471469,-5,-34,277
S,1471479,-13,-24,262
S,1471489,-14,-19,263
S,1471499,-15,-16,267
S,1471509,-15,-16,263
S,1471519,-12,-16,264
S,1471529,-10,-41,270
S,1471539,0,-65,286
S,1471549,4,-90,298
S,1471559,-1,-101,286
S,1471569,-6,-104,276
S,1471579,-18,-107,261
S,1471589,-24,-110,252
S,1471599,-31,-111,248
S,1471609,-30,-102,239
S,1471619,-17,-77,243
S,1471629,-8,-110,269
S,1471639,1,-115,281
S,1471649,11,-119,299
S,1471659,14,-118,300
S,1471669,4,-119,294
S,1471679,-4,-120,285
S,1471689,-11,-119,277
S,1471699,-16,-125,276
S,1471709,-17,-116,267
S,1471719,-12,-104,271
S,1471729,-8,-96,275
S,1471739,-5,-78,275
S,1471749,-3,-69,280
S,1471759,-3,-63,278
S,1471769,-8,-59,279
S,1471779,-7,-56,279
S,1471789,-3,-51,276
S,1471799,-3,-56,277
S,1471809,-9,-60,277
S,1471819,-10,-58,280
S,1471829,-6,-57,283
S,1471839,-3,-54,286
S,1471849,-3,-52,284
S,1471859,-2,-42,282
S,1471869,-2,-37,280
S,1471879,-8,-30,277
S,1471889,-13,-30,274
S,1471899,-15,-29,271
S,1471909,-16,-28,270
S,1471919,-19,-35,269
S,1471929,-23,-41,272
S,1471939,-22,-48,274
S,1471949,-16,-48,273
S,1471959,-14,-50,281
S,1471969,-16,-57,278
S,1471979,-18,-53,278
S,1471989,-13,-45,271
S,1471999,-15,-38,271
S,1472009,-15,-39,267
S,1472019,-23,-50,268
S,1472029,-33,-60,263
S,1472039,-37,-70,266
S,1472049,-37,-86,268
S,1472059,-38,-91,276
S,1472069,-42,-96,289
S,1472079,-46,-111,282
S,1472089,-56,-113,293
S,1472099,-62,-116,289
S,1472109,-66,-112,290
S,1472119,-64,-95,289
S,1472129,-57,-71,286
M,1472129,SLOPE,65,END
OK end
M,1476918,SLOPE,66,START
OK start
S,1476919,-117,-3,177
S,1476929,-114,-7,183
S,1476939,-116,-17,190
S,1476949,-117,-13,180
S,1476959,-118,-9,180
S,1476969,-112,2,178
S,1476979,-111,5,182
S,1476989,-118,3,179
S,1476999,-124,-5,177
S,1477009,-125,-9,177
S,1477019,-128,-14,178
S,1477029,-130,-9,167
S,1477039,-128,-15,177
S,1477049,-124,-8,172
S,1477059,-123,-9,174
S,1477069,-119,-4,173
S,1477079,-111,-11,176
S,1477089,-103,-17,184
S,1477099,-95,-26,188
S,1477109,-86,-24,181
S,1477119,-86,-29,186
S,1477129,-98,-41,186
S,1477139,-111,-46,187
S,1477149,-107,-39,176
S,1477159,-88,-35,178
S,1477169,-64,-16,187
S,1477179,-49,-11,189
S,1477189,-43,1,179
S,1477199,-47,1,182
S,1477209,-50,-26,199
S,1477219,-61,-47,194
S,1477229,-55,-54,207
S,1477239,-41,-44,220
S,1477249,-26,-45,228
S,1477259,-29,-33,239
S,1477269,-39,-10,216
S,1477279,-65,0,210
S,1477289,-88,-9,213
S,1477299,-96,-23,228
S,1477309,-92,-25,242
S,1477319,-87,-21,248
S,1477329,-107,-16,270
S,1477339,-72,35,215
S,1477353,-93,-33,284
S,1477359,-93,-33,284
S,1477369,-135,-83,320
S,1477379,-143,-45,304
S,1477389,-139,9,289
S,1477399,-127,67,265
S,1477409,-139,81,254
S,1477419,-146,87,231
S,1477429,-117,80,240
S,1477439,-75,60,246
S,1477449,-49,29,280
S,1477459,-56,-8,304
S,1477469,-74,-24,326
S,1477479,-93,-22,324
S,1477489,-100,2,309
S,1477499,-102,37,280
S,1477509,-96,69,266
S,1477519,-80,77,265
S,1477529,-62,82,266
S,1477539,-53,80,270
S,1477549,-50,68,279
S,1477559,-40,67,303
S,1477569,-48,85,306
S,1477579,-64,87,305
S,1477589,-64,97,308
S,1477599,-60,106,311
S,1477609,-58,112,310
S,1477619,-50,102,321
S,1477629,-30,105,334
S,1477639,-22,113,349
S,1477649,-6,130,332
S,1477659,0,117,343
S,1477669,0,120,348
S,1477679,-5,123,350
S,1477689,-25,117,337
S,1477699,-46,117,319
S,1477709,-53,124,312
S,1477719,-48,136,306
S,1477729,-35,148,311
S,1477739,-7,170,319
S,1477749,3,165,325
S,1477759,2,158,321
S,1477769,4,142,316
S,1477779,-10,110,292
S,1477789,-25,96,278
S,1477799,-31,95,263
S,1477809,-33,112,254
S,1477819,-21,117,245
S,1477829,1,130,257
S,1477839,6,123,264
S,1477849,30,110,249
S,1477859,21,127,262
S,1477869,12,117,254
S,1477879,4,110,244
S,1477889,1,113,242
S,1477899,-1,112,240
S,1477909,-1,97,235
S,1477919,4,82,243
S,1477929,12,62,255
S,1477939,14,41,261
S,1477949,12,44,260
S,1477959,9,47,257
S,1477969,3,55,255
S,1477979,1,59,256
S,1477989,-1,54,255
S,1477999,-3,45,255
S,1478009,0,46,252
S,1478019,9,36,251
S,1478029,13,20,254
S,1478039,14,10,255
S,1478049,15,-3,262
S,1478059,11,-17,271
S,1478069,13,-8,274
S,1478079,1,8,270
S,1478089,-16,2,260
S,1478099,-26,4,258
S,1478109,-19,-3,263
S,1478119,-22,-17,268
S,1478129,-1,-34,295
S,1478139,7,-67,323
S,1478149,10,-83,344
S,1478159,14,-70,330
S,1478169,13,-25,302
S,1478179,-1,-20,288
S,1478189,-28,-14,267
S,1478199,-37,-11,252
S,1478209,-41,-15,242
S,1478219,-36,-41,247
S,1478229,-21,-79,268
S,1478239,-8,-121,284
S,1478249,-7,-134,279
S,1478259,-11,-126,260
S,1478269,-11,-119,248
S,1478279,-22,-130,247
S,1478289,-28,-139,249
S,1478299,-27,-136,256
S,1478309,-23,-127,258
S,1478319,-20,-111,249
S,1478329,-14,-97,246
S,1478339,-7,-109,257
S,1478349,-8,-121,266
S,1478359,-10,-124,269
S,1478369,-14,-120,265
S,1478379,-17,-115,262
S,1478389,-7,-112,268
S,1478399,0,-114,278
S,1478409,0,-115,288
S,1478419,0,-104,288
S,1478429,-4,-96,285
S,1478439,-9,-94,276
S,1478449,-13,-93,272
S,1478459,-12,-88,265
S,1478469,-16,-91,264
S,1478479,-20,-92,265
S,1478489,-21,-86,265
S,1478499,-22,-79,266
S,1478509,-23,-76,265
S,1478519,-25,-72,263
S,1478529,-27,-75,262
S,1478539,-31,-76,259
S,1478549,-32,-72,259
S,1478559,-33,-69,260
S,1478569,-26,-68,262
S,1478579,-24,-63,265
S,1478589,-20,-64,268
S,1478599,-17,-65,274
S,1478609,-15,-67,274
S,1478619,-18,-69,274
S,1478629,-19,-69,273
S,1478639,-22,-72,272
S,1478649,-28,-74,271
S,1478659,-30,-77,267
S,1478669,-29,-79,269
S,1478679,-30,-87,268
S,1478689,-29,-96,272
S,1478699,-26,-104,272
S,1478709,-25,-113,274
S,1478719,-33,-120,279
M,1478719,SLOPE,66,END
OK end
M,1483418,SLOPE,67,START
OK start
S,1483419,-129,-4,213
S,1483429,-131,-13,220
S,1483439,-134,-19,210
S,1483449,-137,-20,194
S,1483459,-140,-23,198
S,1483469,-133,-29,197
S,1483479,-135,-46,206
S,1483489,-128,-47,201
S,1483499,-118,-48,208
S,1483509,-106,-43,211
S,1483519,-97,-55,218
S,1483529,-90,-58,215
S,1483539,-88,-53,213
S,1483549,-82,-38,220
S,1483559,-70,-14,215
S,1483569,-66,1,217
S,1483579,-62,-9,218
S,1483589,-58,0,199
S,1483599,-60,-18,192
S,1483609,-60,-30,187
S,1483619,-68,-55,191
S,1483629,-69,-75,195
S,1483639,-65,-87,203
S,1483649,-54,-85,234
S,1483659,-37,-55,213
S,1483669,-26,-35,213
S,1483679,-22,-19,207
S,1483689,-26,-23,202
S,1483699,-35,-40,204
S,1483709,-58,-66,210
S,1483719,-69,-91,228
S,1483729,-78,-123,266
S,1483739,-81,-113,274
S,1483749,-61,-68,263
S,1483759,-46,-7,251
S,1483769,-45,43,221
S,1483779,-51,75,190
S,1483789,-71,60,203
S,1483799,-89,8,224
S,1483809,-93,-47,268
S,1483819,-111,-67,293
S,1483829,-109,-78,288
S,1483839,-110,-50,257
S,1483849,-107,-23,240
S,1483859,-85,15,212
S,1483869,-59,26,220
S,1483879,-50,52,209
S,1483889,-65,7,251
S,1483899,-89,-38,275
S,1483909,-105,-45,268
S,1483919,-95,-3,252
S,1483929,-72,48,234
S,1483939,-50,82,232
S,1483949,-26,108,227
S,1483959,-14,109,245
S,1483969,-9,87,274
S,1483979,-25,48,316
S,1483989,-46,21,334
S,1483999,-52,29,328
S,1484009,-45,62,321
S,1484019,-42,98,308
S,1484029,-47,107,295
S,1484039,-39,162,278
S,1484049,-9,182,290
S,1484059,-3,176,306
S,1484069,14,202,321
S,1484079,39,214,332
S,1484089,32,206,326
S,1484099,19,193,317
S,1484109,3,169,338
S,1484119,-28,150,292
S,1484129,1,169,285
S,1484139,17,161,307
S,1484149,-7,134,324
S,1484159,4,158,326
S,1484169,34,189,340
S,1484179,-14,122,366
S,1484189,48,189,342
S,1484199,39,175,352
S,1484209,20,154,333
S,1484219,23,163,324
S,1484229,30,173,303
S,1484239,25,178,297
S,1484249,15,163,282
S,1484259,22,171,272
S,1484269,34,171,270
S,1484279,38,168,263
S,1484289,35,160,263
S,1484299,49,132,248
S,1484309,42,143,257
S,1484319,44,122,250
S,1484329,50,108,252
S,1484339,51,89,261
S,1484349,51,81,269
S,1484359,53,78,279
S,1484369,55,97,276
S,1484379,49,110,263
S,1484389,31,113,249
S,1484399,20,105,232
S,1484409,15,84,224
S,1484419,18,58,233
S,1484429,15,23,246
S,1484439,34,-19,280
S,1484449,50,-35,292
S,1484459,53,-27,301
S,1484469,39,-18,283
S,1484479,14,-2,256
S,1484489,3,2,247
S,1484499,2,-3,251
S,1484509,0,-19,258
S,1484519,6,-21,266
S,1484529,18,-16,266
S,1484539,14,-42,315
S,1484549,22,-34,276
S,1484559,17,-39,265
S,1484569,5,-48,265
S,1484579,2,-47,271
S,1484589,1,-43,273
S,1484599,-1,-52,285
S,1484609,2,-53,296
S,1484619,6,-45,298
S,1484629,5,-43,297
S,1484639,-9,-54,293
S,1484649,-21,-64,284
S,1484659,-17,-59,279
S,1484669,-22,-53,271
S,1484679,-27,-53,260
S,1484689,-26,-47,254
S,1484699,-19,-40,250
S,1484709,-13,-54,263
S,1484719,-7,-67,268
S,1484729,-14,-73,260
S,1484739,-24,-88,260
S,1484749,-21,-89,250
S,1484759,-21,-92,246
S,1484769,-26,-98,239
S,1484779,-24,-101,238
S,1484789,-13,-100,245
S,1484799,0,-97,252
S,1484809,1,-98,252
S,1484819,5,-101,261
S,1484829,13,-113,280
S,1484839,20,-122,290
S,1484849,23,-128,302
S,1484859,26,-127,308
S,1484869,27,-118,309
S,1484879,24,-107,307
S,1484889,14,-92,297
S,1484899,3,-79,285
S,1484909,-5,-67,276
S,1484919,-10,-59,270
S,1484929,-14,-53,267
S,1484939,-18,-45,265
S,1484949,-16,-43,264
S,1484959,-15,-42,264
S,1484969,-11,-41,269
S,1484979,-11,-38,275
S,1484989,-5,-33,277
S,1484999,-1,-26,276
S,1485009,-2,-20,273
S,1485019,-5,-19,270
S,1485029,-12,-16,266
S,1485039,-15,-18,265
S,1485049,-17,-17,264
S,1485059,-12,-12,266
S,1485069,-7,-3,266
S,1485079,-8,-2,267
S,1485089,-8,-1,274
S,1485099,-11,-7,271
S,1485109,-13,-7,274
S,1485119,-10,-6,272
S,1485129,-7,-15,272
S,1485139,-9,-24,276
S,1485149,-3,-37,272
S,1485159,-5,-37,281
S,1485169,-8,-39,277
S,1485179,-14,-33,281
S,1485189,-12,-20,276
S,1485199,-14,-6,270
S,1485209,-19,1,266
S,1485219,-21,0,271
M,1485219,SLOPE,67,END
OK end
M,1489628,SLOPE,68,START
OK start
S,1489629,-86,13,212
S,1489639,-89,23,210
S,1489649,-91,26,210
S,1489659,-93,28,205
S,1489669,-92,27,205
S,1489679,-92,37,200
S,1489689,-95,49,199
S,1489699,-96,57,196
S,1489709,-101,60,189
S,1489719,-112,50,187
S,1489729,-122,38,184
S,1489739,-124,35,177
S,1489749,-123,34,180
S,1489759,-111,41,189
S,1489769,-103,44,192
S,1489779,-102,44,196
S,1489789,-106,41,194
S,1489799,-110,38,194
S,1489809,-115,33,188
S,1489819,-119,32,183
S,1489829,-118,30,185
S,1489839,-110,34,186
S,1489849,-105,29,191
S,1489859,-95,25,199
S,1489869,-87,25,208
S,1489879,-92,22,211
S,1489889,-97,14,204
S,1489899,-103,4,212
S,1489909,-114,1,205
S,1489919,-119,2,201
S,1489929,-112,11,202
S,1489939,-102,24,212
S,1489949,-98,26,216
S,1489959,-95,23,215
S,1489969,-91,22,216
S,1489979,-82,31,211
S,1489989,-77,25,209
S,1489999,-80,18,212
S,1490009,-85,-2,214
S,1490019,-89,-19,210
S,1490029,-82,-30,215
S,1490039,-70,-33,221
S,1490049,-50,-28,227
S,1490059,-34,-17,222
S,1490069,-39,-17,225
S,1490079,-59,-35,223
S,1490089,-71,-33,221
S,1490099,-72,-33,215
S,1490109,-65,-29,206
S,1490119,-43,-23,201
S,1490129,-28,-9,226
S,1490139,-38,-24,220
S,1490149,-58,-45,220
S,1490159,-70,-57,225
S,1490169,-75,-60,237
S,1490179,-64,-31,229
S,1490189,-43,4,217
S,1490199,-17,32,210
S,1490209,10,45,219
S,1490219,14,32,233
S,1490229,-22,-17,255
S,1490239,-61,-75,270
S,1490249,-69,-90,272
S,1490259,-66,-80,256
S,1490269,-68,-63,237
S,1490279,-55,-24,220
S,1490289,-24,17,209
S,1490299,-6,23,209
S,1490309,-4,21,244
S,1490319,-29,-16,271
S,1490329,-48,-40,296
S,1490339,-43,-48,290
S,1490349,-20,-40,299
S,1490359,0,-3,310
S,1490369,25,14,317
S,1490379,35,34,324
S,1490389,18,42,323
S,1490399,-12,34,340
S,1490409,-38,49,335
S,1490419,-44,67,338
S,1490429,-31,95,347
S,1490439,-14,120,357
S,1490449,0,134,360
S,1490459,6,149,366
S,1490469,5,149,380
S,1490479,-2,150,380
S,1490489,-9,148,385
S,1490499,-3,159,387
S,1490509,3,174,388
S,1490519,3,183,378
S,1490529,0,179,369
S,1490539,3,180,361
S,1490549,4,171,349
S,1490559,7,158,340
S,1490569,19,147,337
S,1490579,26,137,331
S,1490589,21,128,325
S,1490599,15,125,320
S,1490609,6,122,303
S,1490619,7,123,293
S,1490629,12,113,286
S,1490639,24,105,287
S,1490649,32,105,281
S,1490659,36,97,273
S,1490669,37,84,274
S,1490679,34,67,275
S,1490689,22,56,274
S,1490699,16,50,265
S,1490709,13,52,262
S,1490719,15,54,263
S,1490729,17,49,262
S,1490739,19,39,261
S,1490749,23,24,261
S,1490759,21,10,271
S,1490769,18,-19,273
S,1490779,15,-33,280
S,1490789,18,-38,287
S,1490799,13,-35,286
S,1490809,8,-27,272
S,1490819,7,-13,262
S,1490829,6,-7,255
S,1490839,-1,-11,253
S,1490849,-1,-17,251
S,1490859,-4,-19,255
S,1490869,-8,-20,270
S,1490879,-5,3,274
S,1490889,-13,9,278
S,1490899,0,-5,287
S,1490909,-9,5,263
S,1490919,0,11,262
S,1490929,0,-1,257
S,1490939,-15,-20,255
S,1490949,-22,-36,260
S,1490959,-15,-48,275
S,1490969,-3,-52,287
S,1490979,0,-47,292
S,1490989,0,-44,285
S,1490999,3,-33,275
S,1491009,1,-28,266
S,1491019,-15,-32,255
S,1491029,-30,-37,250
S,1491039,-37,-39,240
S,1491049,-35,-39,245
S,1491059,-26,-47,255
S,1491069,-19,-54,262
S,1491079,-19,-56,267
S,1491089,-15,-55,269
S,1491099,-15,-47,260
S,1491109,-26,-54,249
S,1491119,-34,-66,245
S,1491129,-37,-56,237
S,1491139,-40,-76,242
S,1491149,-43,-83,254
S,1491159,-31,-86,259
S,1491169,-22,-84,273
S,1491179,-15,-76,275
S,1491189,-12,-69,274
S,1491199,-16,-71,274
S,1491209,-12,-71,277
S,1491219,-11,-73,276
S,1491229,-16,-69,280
S,1491239,-18,-67,278
S,1491249,-23,-63,274
S,1491259,-27,-60,270
S,1491269,-27,-62,272
S,1491279,-26,-58,276
S,1491289,-23,-54,276
S,1491299,-20,-56,278
S,1491309,-15,-52,279
S,1491319,-13,-49,279
S,1491329,-13,-46,276
S,1491339,-18,-42,271
S,1491349,-27,-40,269
S,1491359,-31,-38,266
S,1491369,-30,-36,263
S,1491379,-30,-30,260
S,1491389,-29,-29,260
S,1491399,-27,-25,262
S,1491409,-23,-19,263
S,1491423,-22,-17,266
S,1491429,-22,-17,266
M,1491429,SLOPE,68,END
OK end
M,1495788,SLOPE,69,START
OK start
S,1495789,-70,13,240
S,1495799,-47,25,248
S,1495809,-44,33,235
S,1495819,-55,35,216
S,1495829,-66,47,206
S,1495839,-75,55,192
S,1495849,-86,54,182
S,1495859,-91,51,176
S,1495869,-107,34,183
S,1495879,-114,19,171
S,1495889,-96,9,187
S,1495899,-68,28,185
S,1495909,-65,39,179
S,1495919,-74,37,162
S,1495929,-87,24,188
S,1495939,-87,29,177
S,1495949,-96,24,175
S,1495959,-104,26,160
S,1495969,-109,25,159
S,1495979,-112,27,159
S,1495989,-107,35,161
S,1495999,-101,39,170
S,1496009,-99,39,172
S,1496019,-103,29,171
S,1496029,-105,26,167
S,1496039,-107,26,159
S,1496049,-104,19,154
S,1496059,-108,9,154
S,1496069,-115,-3,144
S,1496079,-114,-5,135
S,1496089,-107,-9,134
S,1496099,-103,-23,140
S,1496109,-93,-30,148
S,1496119,-85,-34,153
S,1496129,-78,-31,159
S,1496139,-71,-20,156
S,1496149,-77,-23,148
S,1496159,-83,-21,140
S,1496169,-81,-18,136
S,1496179,-71,-21,137
S,1496189,-68,-23,146
S,1496199,-59,-36,162
S,1496209,-43,-38,169
S,1496219,-34,-40,180
S,1496229,-28,-42,175
S,1496239,-25,-51,180
S,1496249,-24,-58,169
S,1496259,-30,-61,166
S,1496269,-52,-67,181
S,1496279,-59,-67,167
S,1496289,-58,-92,211
S,1496299,-57,-34,218
S,1496309,-35,-39,219
S,1496319,-36,-25,206
S,1496329,-36,2,191
S,1496339,-44,7,183
S,1496349,-67,-13,209
S,1496359,-89,-66,266
S,1496369,-90,-82,271
S,1496379,-72,-78,310
S,1496389,-65,-31,283
S,1496399,-66,-3,249
S,1496409,-65,58,215
S,1496419,-68,96,191
S,1496429,-87,105,187
S,1496439,-100,87,191
S,1496449,-115,18,238
S,1496459,-120,-48,300
S,1496469,-89,-33,331
S,1496479,-67,-4,346
S,1496489,-53,40,343
S,1496499,-27,96,324
S,1496509,-42,110,300
S,1496519,-25,139,277
S,1496529,-15,124,347
S,1496539,-13,87,381
S,1496549,-35,63,396
S,1496559,-34,50,436
S,1496569,-15,72,448
S,1496579,-5,118,428
S,1496589,-15,149,406
S,1496599,-26,144,415
S,1496609,-33,137,420
S,1496619,-37,137,405
S,1496629,-35,133,388
S,1496639,-33,130,381
S,1496649,-10,153,384
S,1496659,3,191,376
