0] builtin=0 custom=0
op[1] builtin=0 custom=0
op[2] builtin=0 custom=0
op[3] builtin=0 custom=0
op[4] builtin=0 custom=0
op[5] builtin=0 custom=0
op[6] builtin=0 custom=0
Input type: 1
Input bytes: 1536
ADXL345 Initialized
window_samples = 128
ESP-ROM:esp32c6-20220919
0] builtin=0 custom=0
op[1] builtin=0 custom=0
op[2] builtin=0 custom=0
op[3] builtin=0 custom=0
op[4] builtin=0 custom=0
op[5] builtin=0 custom=0
op[6] builtin=0 custom=0
Input type: 1
Input bytes: 1536
ADXL345 Initialized
window_samples = 128
ERR unknown command (type 'help')
OK mode=LOG
M,14438,W,1,START
OK start
S,501699,0,-42,271
S,501709,1,-42,270
S,501719,1,-43,273
S,501729,1,-44,269
S,501739,1,-42,270
S,501749,1,-43,271
S,501759,1,-42,273
S,501769,1,-43,271
S,501779,1,-42,269
S,501789,1,-42,270
S,501799,1,-42,271
S,501809,1,-43,271
S,501819,1,-43,270
S,501829,0,-42,270
S,501839,1,-42,273
S,501849,1,-42,272
S,501859,0,-43,270
S,501869,1,-43,273
S,501879,1,-44,271
S,501889,0,-43,273
S,501899,1,-42,271
S,501909,1,-42,272
S,501919,1,-42,272
S,501929,1,-43,271
S,501939,1,-42,270
S,501949,1,-43,270
S,501959,1,-43,271
S,501969,1,-43,270
S,501979,0,-42,271
S,501989,0,-42,271
S,501999,1,-41,271
S,502009,1,-42,269
S,502019,1,-42,271
S,502029,0,-42,272
S,502039,1,-42,271
S,502049,0,-41,271
S,502059,1,-43,271
S,502069,1,-42,273
S,502079,1,-43,269
S,502089,0,-42,273
S,502099,1,-43,273
S,502109,0,-42,271
S,502119,1,-43,270
S,502129,1,-42,271
S,502139,0,-41,272
S,502149,1,-42,273
S,502159,0,-41,272
S,502169,2,-42,272
S,502179,1,-41,271
S,502189,2,-42,273
S,502199,0,-41,271
S,502209,0,-43,271
S,502219,0,-42,273
S,502229,1,-43,272
S,502239,1,-42,270
S,502249,1,-43,269
S,502259,1,-43,272
S,502269,0,-42,272
S,502279,1,-42,271
S,502289,0,-41,269
S,502299,1,-43,272
S,502309,1,-42,270
S,502319,1,-43,271
S,502329,1,-43,271
S,502339,1,-44,270
S,502349,0,-42,272
S,502359,1,-42,270
S,502369,0,-42,270
S,502379,0,-43,272
S,502389,1,-42,273
S,502399,1,-42,271
S,502409,1,-43,272
S,502419,1,-43,272
S,502429,0,-41,272
S,502439,0,-43,271
S,502449,0,-42,273
S,502459,1,-42,273
S,502469,1,-42,271
S,502479,1,-42,270
S,502489,1,-42,271
S,502503,1,-42,272
S,502509,1,-42,268
S,502519,1,-42,269
S,502529,1,-42,271
S,502539,1,-43,271
S,502549,1,-43,271
S,502559,2,-41,269
S,502569,1,-42,271
S,502579,0,-43,273
S,502589,1,-41,271
S,502599,1,-42,271
S,502609,1,-42,270
S,502619,0,-42,271
S,502629,1,-42,273
S,502639,1,-42,271
S,502649,1,-41,270
S,502659,1,-41,271
S,502669,1,-42,273
S,502679,1,-41,271
S,502689,0,-42,272
S,502699,0,-43,270
S,502709,1,-41,271
S,502719,1,-42,269
M,502719,UNK,36,END
OK end
M,506528,UNK,37,START
OK start
S,506529,4,-43,269
S,506539,2,-44,273
S,506549,2,-41,271
S,506559,1,-40,270
S,506569,1,-42,271
S,506579,1,-41,270
S,506589,1,-41,269
S,506599,1,-43,269
S,506609,2,-47,279
S,506619,1,-43,276
S,506629,0,-43,271
S,506639,0,-41,276
S,506649,-60,-25,286
S,506659,-161,-19,420
S,506669,-6,2,254
S,506679,101,255,157
S,506689,77,-81,307
S,506699,3,-208,309
S,506709,86,-88,-2
S,506719,-92,-610,511
S,506729,-146,-298,97
S,506739,39,-111,96
S,506749,-11,-221,269
S,506759,5,-207,277
S,506769,11,-126,217
S,506779,-4,-107,240
S,506789,-4,-117,262
S,506799,5,-126,248
S,506809,2,-139,230
S,506819,5,-158,231
S,506829,9,-161,230
S,506839,60,-94,235
S,506849,-95,-246,466
S,506859,33,-72,105
S,506869,21,-231,213
S,506879,13,-235,242
S,506889,4,-159,243
S,506899,41,-103,284
S,506909,-48,-55,315
S,506919,9,-73,282
S,506929,1,-121,257
S,506939,8,-175,219
S,506949,8,-206,210
S,506959,17,-194,212
S,506969,1,-151,234
S,506979,-3,-106,254
S,506989,-2,-90,262
S,506999,-39,109,43
S,507009,-10,-182,307
S,507019,24,-179,212
S,507029,41,-176,130
S,507039,-14,-188,221
S,507049,48,-125,141
S,507059,-17,-141,169
S,507069,40,-57,274
S,507079,-59,-24,339
S,507089,27,-53,259
S,507099,27,-118,245
S,507109,-42,-167,256
S,507119,24,-202,198
S,507129,14,-210,204
S,507139,5,-174,221
S,507149,-11,-124,251
S,507159,-15,-233,326
S,507169,109,-164,193
S,507179,-24,-36,251
S,507189,-35,-9,317
S,507199,25,-17,299
S,507209,6,-54,270
S,507219,8,-110,244
S,507229,10,-153,238
S,507239,14,-169,224
S,507249,-7,-161,236
S,507259,10,-153,235
S,507269,7,-126,249
S,507279,-8,-104,253
S,507289,-2,-103,241
S,507299,84,-229,495
S,507309,-16,-49,331
S,507319,-23,-62,205
S,507329,-12,-232,250
S,507339,44,-255,218
S,507349,11,-245,176
S,507359,-15,-165,232
S,507369,-19,-121,257
S,507379,8,-129,242
S,507389,17,-135,240
S,507399,8,-83,281
S,507409,-67,-199,508
S,507419,82,-95,151
S,507429,14,-255,211
S,507439,100,-393,98
S,507449,71,-418,94
S,507459,91,-352,129
S,507469,0,-257,271
S,507479,-169,107,381
S,507489,-107,81,432
S,507499,-62,135,318
S,507509,19,20,285
S,507519,34,-113,290
S,507529,-17,-98,259
S,507539,5,-111,248
S,507549,2,-124,265
S,507559,-6,-97,241
S,507569,-1,-105,252
S,507579,-1,-99,259
S,507589,4,-115,262
S,507599,10,-102,235
S,507609,9,-115,242
S,507619,8,-121,254
S,507629,6,-112,250
S,507639,27,-177,260
S,507649,8,-100,231
S,507659,-3,-117,273
S,507669,6,-90,259
S,507679,1,-92,251
S,507689,3,-104,333
S,507699,7,-49,236
S,507709,-15,-133,262
S,507719,4,-157,255
S,507729,12,-103,246
S,507739,2,-86,267
S,507749,2,-92,268
S,507759,-5,-106,259
S,507769,4,-113,249
S,507779,0,-113,255
S,507789,-10,-83,240
S,507799,-19,-208,354
S,507809,45,-118,301
S,507819,11,-150,183
S,507829,-26,-185,324
S,507839,11,-91,228
S,507849,29,-103,241
S,507859,-5,-126,282
S,507869,11,-125,273
S,507879,34,-140,303
S,507889,38,-198,242
S,507899,16,-220,289
S,507909,6,-209,346
S,507919,-7,-162,373
S,507929,3,-130,313
S,507939,-2,-105,270
S,507949,-5,-48,204
S,507959,-11,-6,159
S,507969,1,19,153
S,507979,3,16,186
S,507989,13,2,223
S,507999,-10,-22,258
S,508009,-22,-65,262
S,508019,-27,-58,290
S,508029,-11,-63,317
S,508039,-9,-47,308
S,508049,-35,11,289
S,508059,-9,-73,335
S,508069,52,-137,374
S,508079,-14,-48,295
S,508089,-44,27,218
S,508099,-49,136,99
S,508109,-3,-29,308
S,508119,23,-60,330
S,508129,2,-40,278
S,508139,-45,45,188
S,508149,-64,32,239
S,508159,-81,62,222
S,508169,-85,74,194
S,508179,-50,45,145
S,508189,-79,46,178
S,508199,-87,1,261
S,508209,-50,-22,374
S,508219,-3,51,307
S,508229,2,73,247
S,508239,29,45,272
S,508249,65,-5,321
S,508259,35,-5,302
S,508269,38,-16,332
S,508279,33,32,275
S,508289,19,3,299
S,508299,15,-20,333
S,508309,31,-14,281
S,508319,39,4,266
S,508329,22,7,252
M,508329,UNK,37,END
OK end
ERR unknown command (type 'help')
M,518378,UNK,38,START
OK start
S,518379,-9,38,252
S,518389,-36,32,225
S,518399,-63,26,215
S,518409,-76,23,218
S,518419,-74,35,228
S,518429,-49,-3,315
S,518439,-20,-16,384
S,518449,-21,-6,336
S,518459,-63,13,289
S,518469,-107,13,214
S,518479,-119,19,178
S,518489,-103,-25,199
S,518499,-66,2,351
S,518509,210,85,548
S,518519,73,-84,339
S,518529,82,-26,307
S,518539,-2,-23,231
S,518549,-5,79,220
S,518559,2,102,203
S,518569,-39,-42,287
S,518583,-24,-53,320
S,518589,-24,-53,320
S,518599,-12,-13,301
S,518609,-7,20,303
S,518619,2,79,213
S,518629,14,136,212
S,518639,53,147,177
S,518649,0,31,266
S,518659,-68,-101,370
S,518669,-57,-137,268
S,518679,-94,-91,259
S,518689,-75,-1,209
S,518699,-32,18,168
S,518709,-40,-102,270
S,518719,-2,-110,323
S,518729,11,-18,272
S,518739,-11,1,271
S,518749,-44,1,269
S,518759,-39,-34,282
S,518769,-42,-35,277
S,518779,-37,-50,283
S,518789,-71,-66,279
S,518799,-102,-58,280
S,518809,-80,28,249
S,518819,-32,9,252
S,518829,-12,-5,278
S,518839,7,-47,378
S,518849,49,-14,402
S,518859,67,115,230
S,518869,23,194,90
S,518879,-30,160,78
S,518889,-51,27,116
S,518899,143,-199,308
S,518909,-86,-19,460
S,518919,-25,-128,237
S,518929,-65,-27,278
S,518939,9,-7,329
S,518949,56,25,240
S,518959,29,56,245
S,518969,6,26,270
S,518979,-30,32,271
S,518989,-37,-58,329
S,518999,-57,-63,337
S,519009,-5,-34,268
S,519019,1,-32,285
S,519029,7,-22,288
S,519039,-28,-41,293
S,519049,-21,-97,278
S,519059,-42,-68,280
S,519069,-67,-16,254
S,519079,-104,-12,305
S,519089,-107,12,292
S,519099,-46,-20,245
S,519109,-24,-59,305
S,519119,-13,8,320
S,519129,-5,20,255
S,519139,-33,12,225
S,519149,-45,23,206
S,519159,-28,16,237
S,519169,-22,43,205
S,519179,-12,50,208
S,519189,-10,15,256
S,519199,57,-263,465
S,519209,13,32,259
S,519219,-59,-25,267
S,519229,-44,-20,269
S,519239,5,-12,283
S,519249,7,-21,292
S,519259,-19,-20,274
S,519269,-17,-26,283
S,519279,-2,-40,300
S,519289,-6,-79,325
S,519299,-12,-108,317
S,519309,-61,-44,336
S,519319,-27,15,229
S,519329,-6,119,209
S,519339,11,142,183
S,519349,-25,96,188
S,519359,-48,60,215
S,519369,-46,8,247
S,519379,-40,-20,282
S,519389,-65,-66,365
S,519399,-44,-72,297
S,519409,-33,9,238
S,519419,-47,13,252
S,519429,-49,-14,254
S,519439,-42,-24,287
S,519449,123,-168,413
S,519459,-59,89,312
S,519469,-15,-2,304
S,519479,-52,-42,260
S,519489,-1,-93,261
S,519499,5,-55,267
S,519509,-7,-13,287
S,519519,-5,-23,284
S,519529,22,-29,289
S,519539,-10,-37,290
S,519549,-4,-43,281
S,519559,-19,-41,269
S,519569,-43,-7,279
S,519579,-34,14,258
S,519589,-42,21,265
S,519599,-39,2,275
S,519609,-38,-59,297
S,519619,-16,-64,290
S,519629,-48,-25,305
S,519639,-62,-23,252
S,519649,-70,3,229
S,519659,-67,40,213
S,519669,-31,52,214
S,519679,2,74,255
S,519689,32,109,267
S,519699,59,172,210
S,519709,23,165,198
S,519719,-96,72,262
S,519729,-113,-185,352
S,519739,18,-459,456
S,519749,-65,56,220
S,519759,-39,-37,253
S,519769,-24,-51,263
S,519779,11,-27,273
S,519789,19,-45,287
S,519799,15,-60,298
S,519809,15,-41,309
S,519819,8,-15,296
S,519829,-24,-22,282
S,519839,-37,-20,267
S,519849,-52,-24,244
S,519859,-41,-36,257
S,519869,-14,3,220
S,519879,9,42,192
S,519889,-4,149,201
S,519899,-42,146,301
S,519909,-62,73,321
S,519919,5,-8,265
S,519929,-27,-86,304
S,519939,-29,-133,302
S,519949,-61,-80,294
S,519959,-45,-27,286
S,519969,-11,-49,273
S,519979,18,-94,267
S,519989,2,-62,261
S,519999,-1,-52,281
S,520009,8,-52,287
S,520019,21,-91,304
S,520029,-7,-86,297
S,520039,-21,-101,290
S,520049,-69,-45,270
S,520059,-52,50,277
S,520069,-14,-2,350
S,520079,24,-15,275
S,520089,62,169,117
S,520099,-71,60,205
S,520109,-83,20,248
S,520119,-17,48,170
S,520129,-96,14,308
S,520139,-57,5,179
S,520149,-181,-124,453
S,520159,-90,-35,246
S,520169,-91,27,221
S,520179,-65,-11,245
M,520179,UNK,38,END
OK end
M,523538,UNK,39,START
OK start
S,523539,-18,-13,266
S,523549,-22,-22,283
S,523559,-20,-16,269
S,523569,-20,-17,271
S,523579,-19,-20,273
S,523589,-20,-17,271
S,523599,-20,-14,271
S,523609,-21,-18,275
S,523619,-20,-14,271
S,523629,-20,-16,275
S,523639,-20,-18,274
S,523649,-20,-16,272
S,523659,-20,-18,272
S,523669,-20,-16,272
S,523679,-20,-15,271
S,523689,-20,-18,273
S,523699,-21,-18,272
S,523709,-19,-16,271
S,523719,-20,-17,273
S,523729,-20,-18,272
S,523739,-20,-17,273
S,523749,-19,-16,274
S,523759,-20,-18,273
S,523769,-21,-16,272
S,523779,-20,-17,274
S,523789,-20,-17,273
S,523799,-21,-17,274
S,523809,-21,-17,275
S,523819,-20,-16,274
S,523829,-20,-17,272
S,523839,-20,-17,273
S,523849,-19,-18,275
S,523859,-20,-18,273
S,523869,-19,-17,272
S,523879,-20,-18,273
S,523889,-19,-17,272
S,523899,-19,-17,275
S,523909,-20,-16,272
S,523919,-20,-17,274
S,523929,-20,-16,275
S,523939,-20,-18,274
S,523949,-20,-16,272
S,523959,-21,-16,271
S,523969,-19,-16,271
S,523979,-21,-16,274
S,523989,-20,-16,275
S,523999,-19,-17,272
S,524009,-21,-17,275
S,524019,-21,-16,276
S,524029,-20,-16,274
S,524039,-21,-17,274
S,524049,-20,-16,274
S,524059,-21,-17,273
S,524069,-20,-18,274
S,524079,-21,-17,274
S,524089,-20,-18,273
S,524099,-21,-17,273
S,524109,-20,-17,273
S,524119,-21,-17,272
S,524129,-20,-18,271
S,524139,-20,-18,274
S,524149,-20,-17,274
S,524159,-20,-18,272
S,524169,-20,-17,273
S,524179,-20,-17,273
S,524189,-20,-17,274
S,524199,-19,-17,274
S,524209,-21,-18,273
S,524219,-21,-16,274
S,524229,-21,-18,274
S,524239,-19,-17,273
S,524249,-20,-18,273
S,524259,-20,-18,271
S,524269,-21,-17,273
S,524279,-20,-18,275
S,524289,-21,-16,272
S,524299,-21,-17,271
S,524309,-19,-17,271
S,524319,-19,-18,273
S,524329,-19,-18,274
S,524339,-20,-17,274
S,524349,-20,-18,273
S,524359,-20,-18,272
S,524369,-21,-17,272
S,524379,-21,-16,273
S,524389,-20,-18,272
S,524399,-20,-16,272
S,524409,-20,-17,273
S,524419,-20,-18,273
S,524429,-20,-15,272
S,524439,-22,-17,274
S,524449,-20,-18,271
S,524459,-20,-18,272
S,524469,-22,-16,273
S,524479,-20,-17,273
S,524489,-19,-16,274
S,524499,-20,-18,272
S,524509,-20,-18,273
S,524519,-19,-17,274
S,524529,-19,-17,274
S,524539,-20,-18,274
S,524549,-20,-17,271
S,524559,-20,-17,273
S,524569,-20,-17,273
S,524579,-19,-17,273
S,524589,-21,-17,273
S,524599,-20,-17,273
S,524613,-20,-17,273
S,524619,-21,-18,272
S,524629,-20,-18,272
S,524639,-20,-18,274
S,524649,-20,-17,272
S,524659,-21,-18,272
S,524669,-19,-17,271
S,524679,-19,-17,272
S,524689,-20,-16,273
S,524699,-21,-17,273
S,524709,-20,-16,274
S,524719,-20,-18,271
S,524729,-21,-17,273
S,524739,-21,-17,274
S,524749,-18,-19,272
S,524759,-20,-18,274
S,524769,-19,-17,273
S,524779,-21,-17,273
S,524789,-20,-18,275
S,524799,-20,-17,272
S,524809,-20,-17,272
S,524819,-21,-17,271
S,524829,-20,-17,270
S,524839,-20,-18,271
S,524849,-19,-18,272
S,524859,-19,-16,272
S,524869,-20,-16,271
S,524879,-19,-18,272
S,524889,-19,-16,274
S,524899,-20,-18,272
S,524909,-20,-17,272
S,524919,-20,-17,273
S,524929,-20,-16,272
S,524939,-20,-17,272
S,524949,-21,-18,273
S,524959,-20,-17,272
S,524969,-21,-17,271
S,524979,-20,-17,272
S,524989,-20,-18,273
S,524999,-20,-17,272
S,525009,-20,-17,272
S,525019,-21,-17,273
S,525029,-20,-17,273
S,525039,-20,-16,274
S,525049,-21,-17,272
S,525059,-21,-16,271
S,525069,-21,-17,273
S,525079,-20,-17,273
S,525089,-20,-17,272
S,525099,-19,-18,273
S,525109,-20,-18,271
S,525119,-20,-18,274
S,525129,-20,-17,273
S,525139,-21,-17,273
S,525149,-20,-17,274
S,525159,-20,-16,273
S,525169,-20,-16,273
S,525179,-19,-15,273
S,525189,-20,-17,273
S,525199,-20,-18,273
S,525209,-21,-17,275
S,525219,-20,-16,272
S,525229,-20,-16,273
S,525239,-20,-16,271
S,525249,-21,-17,273
S,525259,-21,-17,271
S,525269,-19,-17,274
S,525279,-21,-18,275
S,525289,-20,-17,273
S,525299,-19,-17,272
S,525309,-19,-17,273
S,525319,-21,-17,274
S,525329,-21,-16,271
S,525339,-20,-16,273
M,525339,UNK,39,END
OK end
M,529468,UNK,40,START
OK start
S,529469,-23,-22,280
S,529479,-20,-11,264
S,529489,-19,-20,278
S,529499,-20,-18,273
S,529509,-21,-14,270
S,529519,-21,-17,272
S,529529,-22,-18,276
S,529539,-21,-13,269
S,529549,-21,-17,275
S,529559,-19,-19,274
S,529569,-21,-17,272
S,529579,-20,-18,275
S,529589,-20,-17,275
S,529599,-20,-16,271
S,529609,-22,-17,273
S,529619,-21,-17,274
S,529629,-21,-17,272
S,529639,-19,-18,272
S,529649,-20,-17,274
S,529659,-19,-17,272
S,529669,-21,-17,271
S,529679,-21,-16,273
S,529689,-20,-17,273
S,529699,-20,-17,273
S,529709,-20,-17,272
S,529719,-20,-17,274
S,529729,-20,-15,271
S,529739,-20,-17,274
S,529749,-19,-18,273
S,529759,-21,-17,272
S,529769,-21,-17,273
S,529779,-20,-16,273
S,529789,-19,-17,273
S,529799,-20,-18,273
S,529809,-18,-18,273
S,529819,-20,-17,273
S,529829,-21,-17,273
S,529839,-20,-16,272
S,529849,-20,-17,271
S,529859,-20,-17,271
S,529869,-170,48,-106
S,529879,-1,51,184
S,529889,42,-21,333
S,529899,-16,106,244
S,529909,-56,-75,333
S,529919,-51,-44,256
S,529929,-22,-42,266
S,529939,-11,-51,283
S,529949,24,-92,249
S,529959,38,-132,246
S,529969,20,-182,386
S,529979,-9,-96,415
S,529989,29,23,93
S,529999,22,-53,287
S,530009,0,-129,350
S,530019,-90,39,279
S,530029,-38,-20,265
S,530039,-79,-130,375
S,530049,-107,-115,397
S,530059,-90,-121,373
S,530069,-170,-102,299
S,530079,-67,-107,163
S,530089,-118,-21,179
S,530099,-87,-54,249
S,530109,-71,-36,203
S,530119,-101,-36,155
S,530129,-97,-86,156
S,530139,-102,-116,201
S,530149,-103,-68,220
S,530159,-87,-66,229
S,530169,-74,-45,224
S,530179,-78,-27,217
S,530189,-82,12,197
S,530199,-126,73,355
S,530209,-41,-123,254
S,530219,-119,-22,220
S,530229,-72,6,226
S,530239,-67,1,242
S,530249,-59,-21,272
S,530259,-64,-7,280
S,530269,-34,-92,308
S,530279,-53,-40,334
S,530289,24,-70,220
S,530299,59,25,141
S,530309,-250,-203,656
S,530319,-189,165,233
S,530329,-136,183,275
S,530339,-58,66,270
S,530349,-37,-66,285
S,530359,-37,-83,259
S,530369,-32,-89,260
S,530379,-44,-58,228
S,530389,-77,-20,242
S,530399,-65,-58,255
S,530409,-75,-142,314
S,530419,-42,-139,250
S,530429,-76,-119,307
S,530439,-64,-16,271
S,530449,-38,-42,266
S,530459,-39,-79,252
S,530469,-19,-101,249
S,530479,-70,-37,248
S,530489,-24,-29,246
S,530499,-42,-18,307
S,530509,-15,3,288
S,530519,-9,1,320
S,530529,-8,37,282
S,530539,-34,-36,287
S,530549,-73,-108,313
S,530559,-83,-69,307
S,530569,-70,-28,216
S,530579,-64,18,177
S,530589,-48,23,186
S,530599,-32,4,191
S,530609,-33,39,185
S,530619,-31,-40,239
S,530629,-85,-120,419
S,530643,-117,151,276
S,530649,-117,151,276
S,530659,-82,-62,426
S,530669,-107,-157,423
S,530679,-114,-105,339
S,530689,-116,-42,313
S,530699,-109,-23,262
S,530709,-102,-3,266
S,530719,-67,16,251
S,530729,-43,33,247
S,530739,-66,30,263
S,530749,-106,-49,387
S,530759,-90,-21,388
S,530769,-102,97,362
S,530779,-70,106,346
S,530789,-51,77,356
S,530799,-61,102,348
S,530809,-49,116,340
S,530819,-31,106,329
S,530829,-12,102,300
S,530839,0,90,258
S,530849,15,72,205
S,530859,25,62,166
S,530869,44,49,141
S,530879,67,43,122
S,530889,85,48,94
S,530899,100,45,86
S,530909,122,42,73
S,530919,116,60,85
S,530929,109,58,108
S,530939,101,59,144
S,530949,92,98,146
S,530959,88,127,161
S,530969,88,110,176
S,530979,87,72,180
S,530989,77,54,178
S,530999,82,50,167
S,531009,99,54,168
S,531019,121,64,159
S,531029,139,75,144
S,531039,139,85,129
S,531049,134,81,135
S,531059,93,61,167
S,531069,52,13,205
S,531079,14,7,248
S,531089,-21,56,258
S,531099,-37,73,263
S,531109,-40,62,296
S,531119,-43,71,306
S,531129,-42,84,299
S,531139,-31,80,306
S,531149,-4,86,276
S,531159,17,93,261
S,531169,30,113,228
S,531179,9,125,200
S,531189,-43,88,194
S,531199,-88,-3,253
S,531209,-123,-8,288
S,531219,-116,43,266
S,531229,-116,76,245
S,531239,-387,194,784
S,531249,86,-259,411
S,531259,-62,110,334
S,531269,-59,214,80
M,531269,UNK,40,END
OK end

